<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:22;112 570  ;112 630  ;112 570  ;112 630  ;99;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:23;112 610  ;112 610  ;112 570  ;112 590  ;192;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:24;112 580  ;112 680  ;112 580  ;112 680  ;200;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:25;112 670  ;112 780  ;112 660  ;112 740  ;1602;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:26;112 740  ;112 780  ;112 730  ;112 730  ;415;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:27;112 720  ;112 720  ;112 660  ;112 700  ;708;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:28;112 690  ;112 720  ;112 690  ;112 690  ;207;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:29;112 680  ;112 740  ;112 670  ;112 740  ;531;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:30;112 730  ;112 760  ;112 710  ;112 720  ;544;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:31;112 720  ;112 750  ;112 710  ;112 710  ;311;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:32;112 710  ;112 730  ;112 680  ;112 690  ;383;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:33;112 700  ;112 720  ;112 680  ;112 680  ;280;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:34;112 680  ;112 740  ;112 680  ;112 740  ;290;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:35;112 750  ;112 790  ;112 730  ;112 750  ;769;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:36;112 760  ;112 870  ;112 760  ;112 860  ;1429;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:37;112 870  ;112 900  ;112 820  ;112 900  ;668;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:38;112 900  ;112 940  ;112 890  ;112 910  ;652;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:39;112 910  ;112 920  ;112 850  ;112 900  ;604;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:40;112 880  ;112 910  ;112 830  ;112 860  ;411;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:41;112 850  ;112 920  ;112 850  ;112 920  ;426;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:42;112 910  ;112 950  ;112 900  ;112 910  ;1217;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:43;112 910  ;112 910  ;112 850  ;112 880  ;461;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:44;112 880  ;112 910  ;112 840  ;112 880  ;244;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:45;112 870  ;112 900  ;112 860  ;112 880  ;504;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:46;112 860  ;112 910  ;112 850  ;112 890  ;299;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:47;112 890  ;112 920  ;112 880  ;112 890  ;191;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:48;112 900  ;112 940  ;112 890  ;112 890  ;1010;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:49;112 890  ;112 900  ;112 780  ;112 790  ;1003;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:50;112 790  ;112 790  ;112 730  ;112 730  ;636;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:51;112 730  ;112 750  ;112 680  ;112 700  ;485;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:52;112 680  ;112 710  ;112 680  ;112 680  ;166;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:53;112 680  ;112 740  ;112 670  ;112 730  ;211;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:54;112 740  ;112 750  ;112 620  ;112 650  ;1479;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:55;112 660  ;112 670  ;112 610  ;112 660  ;700;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:56;112 660  ;112 690  ;112 640  ;112 670  ;494;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:57;112 660  ;112 690  ;112 650  ;112 680  ;222;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:58;112 670  ;112 700  ;112 660  ;112 670  ;237;;;;;;
SPFB.RTS-12.18;1;12.12.2018;15:59;112 680  ;112 750  ;112 680  ;112 730  ;380;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:00;112 750  ;112 770  ;112 670  ;112 680  ;386;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:01;112 690  ;112 730  ;112 670  ;112 730  ;623;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:02;112 740  ;112 790  ;112 720  ;112 780  ;491;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:03;112 780  ;112 820  ;112 760  ;112 820  ;623;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:04;112 810  ;112 870  ;112 810  ;112 820  ;670;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:05;112 820  ;112 820  ;112 730  ;112 740  ;525;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:06;112 730  ;112 800  ;112 720  ;112 800  ;373;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:07;112 800  ;112 810  ;112 730  ;112 730  ;219;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:08;112 720  ;112 770  ;112 710  ;112 730  ;345;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:09;112 750  ;112 780  ;112 730  ;112 730  ;249;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:10;112 740  ;112 740  ;112 660  ;112 740  ;564;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:11;112 720  ;112 750  ;112 710  ;112 710  ;178;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:12;112 720  ;112 720  ;112 680  ;112 700  ;188;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:13;112 700  ;112 700  ;112 640  ;112 660  ;453;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:14;112 660  ;112 680  ;112 650  ;112 680  ;225;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:15;112 680  ;112 680  ;112 640  ;112 660  ;246;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:16;112 660  ;112 680  ;112 640  ;112 650  ;345;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:17;112 650  ;112 660  ;112 610  ;112 660  ;524;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:18;112 650  ;112 690  ;112 640  ;112 690  ;363;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:19;112 690  ;112 690  ;112 660  ;112 670  ;135;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:20;112 660  ;112 660  ;112 460  ;112 500  ;1946;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:21;112 510  ;112 560  ;112 460  ;112 520  ;1889;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:22;112 510  ;112 530  ;112 470  ;112 530  ;1013;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:23;112 530  ;112 580  ;112 510  ;112 580  ;797;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:24;112 580  ;112 580  ;112 530  ;112 530  ;417;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:25;112 540  ;112 550  ;112 510  ;112 520  ;274;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:26;112 520  ;112 570  ;112 520  ;112 560  ;271;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:27;112 560  ;112 590  ;112 550  ;112 590  ;211;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:28;112 590  ;112 610  ;112 570  ;112 570  ;300;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:29;112 570  ;112 580  ;112 530  ;112 570  ;298;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:30;112 570  ;112 570  ;112 550  ;112 560  ;125;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:31;112 560  ;112 570  ;112 470  ;112 480  ;749;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:32;112 490  ;112 540  ;112 470  ;112 520  ;334;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:33;112 520  ;112 520  ;112 410  ;112 420  ;997;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:34;112 420  ;112 430  ;112 330  ;112 390  ;1769;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:35;112 380  ;112 400  ;112 280  ;112 290  ;733;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:36;112 290  ;112 380  ;112 290  ;112 370  ;772;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:37;112 370  ;112 400  ;112 340  ;112 390  ;561;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:38;112 380  ;112 460  ;112 380  ;112 460  ;733;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:39;112 450  ;112 490  ;112 430  ;112 480  ;633;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:40;112 470  ;112 480  ;112 400  ;112 430  ;297;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:41;112 440  ;112 490  ;112 430  ;112 490  ;265;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:42;112 470  ;112 480  ;112 420  ;112 470  ;208;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:43;112 480  ;112 590  ;112 450  ;112 580  ;1084;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:44;112 580  ;112 600  ;112 520  ;112 540  ;530;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:45;112 550  ;112 570  ;112 450  ;112 480  ;335;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:46;112 490  ;112 540  ;112 470  ;112 480  ;743;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:47;112 480  ;112 490  ;112 400  ;112 410  ;620;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:48;112 410  ;112 410  ;112 330  ;112 350  ;655;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:49;112 350  ;112 460  ;112 330  ;112 460  ;739;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:50;112 450  ;112 530  ;112 440  ;112 510  ;595;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:51;112 500  ;112 740  ;112 500  ;112 690  ;2842;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:52;112 680  ;112 790  ;112 670  ;112 740  ;1031;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:53;112 740  ;112 850  ;112 740  ;112 780  ;1513;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:54;112 780  ;112 840  ;112 770  ;112 810  ;1416;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:55;112 810  ;112 810  ;112 660  ;112 700  ;1819;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:56;112 700  ;112 780  ;112 700  ;112 760  ;588;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:57;112 750  ;112 790  ;112 740  ;112 750  ;531;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:58;112 760  ;112 780  ;112 690  ;112 700  ;581;;;;;;
SPFB.RTS-12.18;1;12.12.2018;16:59;112 710  ;112 770  ;112 700  ;112 720  ;392;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:00;112 730  ;112 740  ;112 690  ;112 730  ;213;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:01;112 740  ;112 800  ;112 730  ;112 740  ;725;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:02;112 750  ;112 810  ;112 750  ;112 790  ;709;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:03;112 790  ;112 840  ;112 790  ;112 790  ;834;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:04;112 800  ;112 930  ;112 760  ;112 930  ;2013;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:05;112 920  ;112 990  ;112 890  ;112 900  ;1797;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:06;112 900  ;112 950  ;112 860  ;112 870  ;1111;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:07;112 870  ;112 900  ;112 830  ;112 840  ;486;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:08;112 840  ;112 850  ;112 790  ;112 790  ;713;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:09;112 800  ;112 800  ;112 750  ;112 760  ;511;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:10;112 750  ;112 790  ;112 730  ;112 750  ;520;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:11;112 750  ;112 780  ;112 710  ;112 770  ;599;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:12;112 780  ;112 790  ;112 740  ;112 780  ;548;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:13;112 780  ;112 790  ;112 730  ;112 740  ;287;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:14;112 740  ;112 790  ;112 740  ;112 770  ;162;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:15;112 780  ;112 800  ;112 760  ;112 770  ;192;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:16;112 780  ;112 810  ;112 640  ;112 660  ;1199;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:17;112 650  ;112 650  ;112 500  ;112 520  ;1595;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:18;112 520  ;112 570  ;112 490  ;112 570  ;443;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:19;112 570  ;112 590  ;112 550  ;112 590  ;339;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:20;112 570  ;112 570  ;112 460  ;112 460  ;1095;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:21;112 460  ;112 460  ;112 380  ;112 410  ;1322;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:22;112 410  ;112 450  ;112 390  ;112 390  ;661;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:23;112 400  ;112 450  ;112 390  ;112 430  ;403;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:24;112 430  ;112 460  ;112 400  ;112 410  ;669;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:25;112 410  ;112 410  ;112 330  ;112 330  ;771;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:26;112 330  ;112 370  ;112 300  ;112 320  ;1255;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:27;112 320  ;112 340  ;112 220  ;112 260  ;1453;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:28;112 260  ;112 330  ;112 210  ;112 310  ;906;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:29;112 300  ;112 300  ;112 240  ;112 290  ;446;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:30;112 290  ;112 340  ;112 260  ;112 340  ;408;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:31;112 330  ;112 490  ;112 280  ;112 460  ;2365;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:32;112 450  ;112 470  ;112 330  ;112 390  ;1349;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:33;112 390  ;112 440  ;112 330  ;112 410  ;672;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:34;112 410  ;112 490  ;112 370  ;112 430  ;851;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:35;112 420  ;112 460  ;112 320  ;112 320  ;1922;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:36;112 330  ;112 400  ;112 250  ;112 280  ;1263;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:37;112 270  ;112 280  ;112 190  ;112 240  ;1512;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:38;112 250  ;112 340  ;112 250  ;112 280  ;1446;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:39;112 270  ;112 370  ;112 270  ;112 340  ;1576;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:40;112 340  ;112 390  ;112 320  ;112 360  ;1006;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:41;112 370  ;112 390  ;112 340  ;112 390  ;1032;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:42;112 390  ;112 430  ;112 330  ;112 350  ;922;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:43;112 340  ;112 430  ;112 330  ;112 420  ;763;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:44;112 410  ;112 450  ;112 390  ;112 390  ;431;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:45;112 390  ;112 460  ;112 390  ;112 450  ;644;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:46;112 460  ;112 470  ;112 390  ;112 430  ;496;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:47;112 430  ;112 440  ;112 360  ;112 390  ;360;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:48;112 380  ;112 390  ;112 290  ;112 290  ;589;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:49;112 300  ;112 350  ;112 280  ;112 330  ;680;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:50;112 350  ;112 470  ;112 340  ;112 440  ;970;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:51;112 450  ;112 570  ;112 430  ;112 520  ;2439;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:52;112 530  ;112 530  ;112 450  ;112 460  ;906;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:53;112 450  ;112 540  ;112 380  ;112 520  ;1200;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:54;112 510  ;112 530  ;112 410  ;112 460  ;568;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:55;112 460  ;112 470  ;112 390  ;112 440  ;551;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:56;112 440  ;112 490  ;112 410  ;112 480  ;454;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:57;112 500  ;112 580  ;112 470  ;112 580  ;826;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:58;112 580  ;112 660  ;112 570  ;112 610  ;1525;;;;;;
SPFB.RTS-12.18;1;12.12.2018;17:59;112 610  ;112 650  ;112 570  ;112 600  ;785;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:00;112 590  ;112 640  ;112 560  ;112 620  ;866;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:01;112 630  ;112 660  ;112 570  ;112 570  ;1029;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:02;112 560  ;112 580  ;112 520  ;112 560  ;611;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:03;112 550  ;112 580  ;112 520  ;112 550  ;707;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:04;112 550  ;112 590  ;112 520  ;112 560  ;379;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:05;112 540  ;112 570  ;112 530  ;112 530  ;267;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:06;112 530  ;112 540  ;112 420  ;112 420  ;1404;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:07;112 430  ;112 430  ;112 320  ;112 350  ;1089;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:08;112 370  ;112 390  ;112 340  ;112 390  ;517;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:09;112 380  ;112 410  ;112 310  ;112 310  ;645;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:10;112 310  ;112 400  ;112 290  ;112 390  ;1077;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:11;112 400  ;112 400  ;112 300  ;112 340  ;417;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:12;112 320  ;112 450  ;112 320  ;112 430  ;770;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:13;112 430  ;112 460  ;112 420  ;112 460  ;446;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:14;112 460  ;112 510  ;112 450  ;112 510  ;869;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:15;112 500  ;112 590  ;112 480  ;112 590  ;1001;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:16;112 590  ;112 610  ;112 540  ;112 560  ;734;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:17;112 550  ;112 590  ;112 540  ;112 580  ;309;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:18;112 590  ;112 620  ;112 500  ;112 500  ;691;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:19;112 500  ;112 550  ;112 480  ;112 480  ;404;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:20;112 470  ;112 550  ;112 470  ;112 540  ;600;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:21;112 550  ;112 590  ;112 530  ;112 550  ;372;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:22;112 540  ;112 620  ;112 490  ;112 550  ;693;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:23;112 580  ;112 580  ;112 510  ;112 510  ;495;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:24;112 500  ;112 570  ;112 480  ;112 490  ;909;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:25;112 490  ;112 510  ;112 450  ;112 500  ;317;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:26;112 500  ;112 540  ;112 460  ;112 480  ;221;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:27;112 490  ;112 490  ;112 420  ;112 460  ;367;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:28;112 460  ;112 490  ;112 450  ;112 490  ;221;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:29;112 480  ;112 570  ;112 480  ;112 530  ;464;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:30;112 520  ;112 530  ;112 400  ;112 400  ;1101;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:31;112 400  ;112 420  ;112 270  ;112 380  ;3213;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:32;112 380  ;112 530  ;112 380  ;112 520  ;1458;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:33;112 510  ;112 510  ;112 400  ;112 460  ;757;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:34;112 460  ;112 500  ;112 430  ;112 500  ;652;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:35;112 490  ;112 540  ;112 460  ;112 500  ;746;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:36;112 490  ;112 510  ;112 390  ;112 450  ;853;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:37;112 450  ;112 460  ;112 390  ;112 400  ;670;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:38;112 400  ;112 420  ;112 340  ;112 340  ;972;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:39;112 330  ;112 430  ;112 310  ;112 410  ;921;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:40;112 420  ;112 550  ;112 390  ;112 440  ;2202;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:41;112 440  ;112 440  ;112 350  ;112 380  ;1196;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:42;112 390  ;112 450  ;112 330  ;112 340  ;640;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:43;112 330  ;112 450  ;112 330  ;112 440  ;760;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:44;112 450  ;112 480  ;112 410  ;112 460  ;528;;;;;;
SPFB.RTS-12.18;1;12.12.2018;18:45;112 450  ;112 500  ;112 420  ;112 450  ;699;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:01;112 500  ;112 830  ;112 500  ;112 710  ;2641;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:02;112 700  ;112 740  ;112 660  ;112 660  ;724;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:03;112 670  ;112 730  ;112 650  ;112 680  ;821;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:04;112 670  ;112 700  ;112 650  ;112 690  ;410;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:05;112 690  ;112 770  ;112 690  ;112 700  ;625;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:06;112 700  ;112 750  ;112 680  ;112 680  ;362;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:07;112 680  ;112 710  ;112 670  ;112 670  ;301;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:08;112 670  ;112 680  ;112 570  ;112 590  ;438;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:09;112 580  ;112 680  ;112 570  ;112 670  ;403;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:10;112 680  ;112 730  ;112 660  ;112 680  ;684;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:11;112 670  ;112 700  ;112 580  ;112 610  ;580;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:12;112 620  ;112 640  ;112 550  ;112 560  ;453;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:13;112 560  ;112 560  ;112 480  ;112 520  ;1252;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:14;112 520  ;112 530  ;112 360  ;112 410  ;865;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:15;112 400  ;112 480  ;112 390  ;112 480  ;541;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:16;112 480  ;112 560  ;112 460  ;112 510  ;1182;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:17;112 500  ;112 540  ;112 470  ;112 520  ;279;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:18;112 520  ;112 550  ;112 510  ;112 540  ;207;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:19;112 540  ;112 550  ;112 470  ;112 480  ;299;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:20;112 500  ;112 500  ;112 450  ;112 470  ;320;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:21;112 480  ;112 480  ;112 400  ;112 420  ;816;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:22;112 400  ;112 410  ;112 370  ;112 380  ;306;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:23;112 380  ;112 390  ;112 330  ;112 340  ;490;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:24;112 350  ;112 360  ;112 230  ;112 320  ;1508;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:25;112 330  ;112 380  ;112 310  ;112 370  ;331;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:26;112 380  ;112 460  ;112 380  ;112 420  ;604;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:27;112 420  ;112 460  ;112 420  ;112 430  ;240;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:28;112 430  ;112 450  ;112 250  ;112 260  ;1229;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:29;112 250  ;112 330  ;112 250  ;112 280  ;1147;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:30;112 280  ;112 330  ;112 210  ;112 220  ;1748;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:31;112 220  ;112 220  ;111 890  ;112 030  ;7046;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:32;112 030  ;112 050  ;111 980  ;112 030  ;1024;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:33;112 030  ;112 050  ;111 960  ;111 990  ;1049;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:34;112 010  ;112 010  ;111 840  ;111 940  ;2054;;;;;;
SPFB.RTS-12.18;1;12.12.2018;19:35;111 940  ;111 970  ;111 900  ;111 970  ;752;;;;;;
